book_url,name,author,genres,score,pages,description,cover link
https://www.chitai-gorod.ru/catalog/book/2966128/,"Профессор, сын профессора. Памяти Н.А. Богомолова","Богомолова Н.А., Довгий О.Л., Сергеева-Клятис А.Ю.",Классическая и современная проза,0.00,776,"В сборник памяти Н.А. Богомолова, составленный членами кафедры литературно-художественной критики и публицистики факультета журналистики МГУ, которой более 25 лет руководил ученый, вошли статьи, воспоминания, впервые публикуемые материалы. У книги более 40 авторов. Это известные филологи из Москвы, Санкт-Петербурга, США, Японии — друзья, коллеги, ученики Н.А. Богомолова. Книга снабжена многочисленными фотографиями.",https://img-gorod.ru/29/612/2961278_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2966135/,Из чёрной тьмы небытия... Стихотворения. Повести и рассказы,Тахо-Годи Е.,Классическая и современная проза,0.00,724,"Елена Тахо-Годи - филолог, поэт, прозаик. Вошедшие в книгу стихотворения, рассказы и повести объединяет ориентация на традиции русской классической литературы, психологизм, ощущение глубинного катастрофизма жизни, ставящего перед личностью вечные экзистенциальные вопросы: о смысле мирового бытия и собственного существования, об индивидуальной судьбе и законах человеческих взаимоотношений, о любви, дружбе, долге, одиночестве и предательстве.",https://img-gorod.ru/29/612/2961271_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2966130/,Бронзовые часы. Бродячий ангел,Вега М.Н.,Классическая и современная проза,0.00,608,"Мария Вега (Мария Николаевна Волынцева [Ланг], 1898-1980) уже известна читателям как поэт: в 2009 г. вышла большая книга ее стихотворений и писем «Ночной корабль». С Вегой-прозаиком российский читатель знакомится впервые. Завесу над формированием личности и творческой индивидуальности писательницы приподнимают ее романы - «Бронзовые часы» (1958) и «Бродячий ангел» (1959), где героиня, Муся Ясинцева, завороженная жизнью своей бабушки, знаменитой петербургской актрисы Александры Клодель, домысливает недостающие эпизоды ее биографии, а также творит собственный миф, показывая, какие события и обстоятельства жизни делают человека поэтом, писателем, художником. Действующими лицами романов становятся также воссозданные творческим воображением автора Петербург, Москва, Иркутск, подмосковные усадьбы. Но главной точкой притяжения является театр: сквозь призму «театральности» Муся рассматривает все происходящее.",https://img-gorod.ru/29/612/2961276_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2966131/,Сиреневая ночь: Стихотворения и проза,Комаровский В.А.,Классическая и современная проза,0.00,160,"Литературное наследие графа Василия Алексеевича Комаровско-го (1881-1914), жившего в Царском Селе, невелико по объему: единственный сборник стихов «Первая пристань» (1913). новелла «Сабинула», несколько посмертных публикаций в «Аполлоне». Замеченная и оцененная при жизни автора лишь узким кругом друзей, поэзия Комаровского удостоилась высоких оценок Николая Гумилева и Анны Ахматовой. Сергея Маковского и Николая Пу нина, а через много десятилетий стала предметом филологических штудий. Впервые собранное в 1979 г. наследие Комаровского переиздавалось в России в 2000 и 2002 гг. В настоящее издание, адресованное широкому кругу любителей литературы, включены все известные художественные произведения Комаровского и основные отзывы и воспоминания современников о нем.",https://img-gorod.ru/29/612/2961275_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2966146/,"Да-да, идиотка на проводе… #2",Московская Т.,Классическая и современная проза,5.00,163,"Мужчина, который был хорош на четверть часа один раз в месяц... Его место с легкостью заняла Инга. Встреча с Lexs в Париже кардинально изменила жизнь Tati. Провокация Инги к Tati в Лиссабоне взбудоражила всех. Все самое лучшее происходит внезапно... Быть гроссмейстером в шахматах - это победа, в жизни - это талант.",https://img-gorod.ru/29/602/2960225_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2966147/,Встреча. Литературно-исторический очерк...,Шахова А.В.,Классическая и современная проза,5.00,60,"Эти встречи рассказывают нам о человеческой жизни, о людях, прошедших свой жизненный путь достойно, о стойкости, о потерях, о трудностях, о стремлении куспеху, о терпении в болезнях.",https://img-gorod.ru/29/602/2960224_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2966145/,"Да-да, идиотка на проводе… #1",Московская Т.,Классическая и современная проза,5.00,218,"К утру он умер; собаке - собачья смерть. Ничто не проходит бесследно. Дверь характерно дзынькнула. Начался новый день. Двойной капучино gracias. Дегустировать жизнь нужно как элитный алкоголь, неспешно оттеняя шоколадом.",https://img-gorod.ru/29/602/2960226_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2966151/,Кунашир. Дневник научного сотрудника заповедника. Свой среди медведей,Берзан А.,Классическая и современная проза,1.00,644,"Дальний Восток России. Неохватная по площади территория. Неторопливое, вековое течение дикой, лесной жизни... На восточных окраинах континента, в просторах Тихого океана затерялась цепь Курильских островов. Каждый из островов имеет своё лицо. Но среди них есть настоящий бриллиант - остров Кунашир. Он существенно отличается даже от соседних с ним островов.",https://img-gorod.ru/29/602/2960219_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2966205/,Барбизон,Брен П.,Классическая и современная проза,0.00,384,"В «ревущие двадцатые» появилось здание для новых женщин. Дамы хотели того, что уже было у любого мужчины, — жизнь в мегаполисе, свою комнату, уют и покой. Не убираться, не готовить, иметь доступ к тренажерным залам на этаже и ресторанам в вестибюле. Пришло время захватить сумочку, выбежать из отеля на Лексингтон-авеню и покорить Нью-Йорк!",https://img-gorod.ru/29/616/2961661_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2966228/,Лед,Каван А.,Классическая и современная проза,0.00,184,"«Лёд» — главный роман британской писательницы Анны Каван, которую при жизни сравнивали с Вирджинией Вулф и называли сестрой Кафки. Критики считают Каван основоположницей жанра slipstream («завихрение») — литературы фантазийного воображения, где причинно-следственные связи держатся на волоске, а обостренные до предела чувства несравнимо важнее логики. В ее романах вполне реалистичное изображение вдруг подергивается рябью, и из глубины подсознания всплывают на поверхность неожиданные образы и картины.",https://img-gorod.ru/29/610/2961079_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2966229/,Момент,Липтрот Э.,Классическая и современная проза,0.00,168,"В дебютном романе Эми Липтрот «Выгон» ее героиня оставила Лондон ради северного шотландского острова. В новой книге всё наоборот: она возвращается в городские джунгли, надеясь справиться с одиночеством и найти свою любовь. Но и в городе — на сей раз это Берлин — ее увлекает глубинное исследование местной фауны: вооружившись биноклем, она разыскивает берлинских ястребов, ворон, енотов. Через поиски следов дикой природы в большом городе и онлайн-знакомства с мужчинами проходит главный нерв этого откровенного автофикшн-романа.",https://img-gorod.ru/29/610/2961078_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2966237/,"Ксю: роман. Дерево, Авария: рассказы",Слаповский А.И.,Классическая и современная проза,0.00,424,"Новая книга прозаика и сценариста Алексея Слаповского состоит из романа и рассказов и демонстрирует виртуозное умение автора рассказывать истории, из которых получается кино. «Теперь, когда меня убили, я могу говорить все, что хочу и как хочу». Так начинается «потусторонняя история» 18-летней девушки, отца которой, очень крупного чиновника, поймали на взятке, суди- ли и посадили в тюрьму. Героиня узнает все больше об отце, о матери, об их друзьях и знакомых, а потом уезжает, прямо по классику, «к тетке, в глушь, в Саратов», и там новое узнавание — людей из тех социальных слоев, с какими она раньше не пересекалась. На самом деле речь идет о вглядывании в себя и в мир — будто глаза открылись, будто она заново начала жить, замечая то, чего раньше не видела. «Дерево» — тоже история от первого лица. Шел весьма немолодой человек по улице мимо дерева, вспомнил, как залезал на него в детстве. Взял да и опять залез. И жизнь его после этого изменилась коренным образом. «Авария» — цикл из шести рассказов о людях, которые куда-то ехали, спешили, строили планы, и вот массовая автоавария, и время словно остановилось — и что теперь? Так ли всегда плохо попасть в подобную ситуацию или она может повернуть жизнь в лучшую сторону? Или хотя бы в иную? Таким образом авария — что-то вроде метафоры той самой пандемии, с которой столкнулись мы все.",https://img-gorod.ru/29/609/2960916_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2966210/,Абрек,Умаров Д.,Классическая и современная проза,0.00,352,"Когда-то волчонка спасли люди и нарекли Абреком. И имя это красной нитью соткало непростой жизненный путь гордого волка: продажа за долги, выживание в уличных боях и путешествие через всю страну.",https://img-gorod.ru/29/616/2961656_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2966240/,«Тот самый Мюнхгаузен» и другие киносценарии,Горин Г.И.,Классическая и современная проза,0.00,410,"Григорий Израилевич Горин (1940–2000) - советский и российский писатель, драматург, сценарист, комедиограф. Начиная с 1960-х, публиковал фельетоны и юмористические рассказы в отделе юмора журнала ""Юность"", которым он некоторое время заведовал, а также ""Клубе 12 стульев"", отделе сатиры и юмора ""Литературной газеты"". Первые киносценарии Григорий Горин создал в середине 1970-х годов.",https://img-gorod.ru/29/609/2960913_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2966258/,Запертое эхо,Зарудко А.,Классическая и современная проза,0.00,352,"Питер Браун – молодой художник, приехавший в столицу, чтобы оставить свой след в искусстве. Он вынужден терпеть лишения и каждый день делать выбор между мечтой и обязательствами, желаемым и действительным, настоящим и будущим. Все усложняется встречей с обворожительной и загадочной певицей Рене. Она избегает близости с окружающими и тщательно скрывает свое прошлое. Какие страшные тайны скрываются за очаровательной улыбкой? Питер готов на все, чтобы найти ответ на этот вопрос, даже если он его шокирует…",https://img-gorod.ru/29/608/2960895_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2966276/,Йоха,Щеглова И.,Классическая и современная проза,0.00,272,"Роман-притча о взрослении юноши, о становлении мужчины.",https://img-gorod.ru/29/608/2960876_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2966308/,Золотые яблоки Солнца,Брэдбери Р.,Классическая и современная проза,4.00,288,"Рэй Брэдбери (1920—2012) — великий мастер пера, классик мировой литературы и живая легенда фантастики. Его книги уже более полувека увлеченно читают миллионы людей во всем мире. Брэдбери намного больше, чем писатель-фантаст, — его творчество можно отнести к «высокой», внежанровой литературе. Известнейшие романы, рассказы и повести, яркие и искренние, принесли Рэю Брэдбери славу не только придумщика удивительных историй, но и философа, мыслителя, психолога.",https://img-gorod.ru/29/571/2957143_detail.jpg
https://www.chitai-gorod.ru/catalog/book/994491/,Адский рай,Владимир Колычев,Детектив. Боевик. Триллер,0.00,352,"Старший опер Олег Пахомов собрался отдохнуть на море, а заодно навестить друга, живущего в курортном городке. Веселая дорога, симпатичные попутчицы… Однако отпускное настроение Пахомова омрачается неприятной новостью: друг бесследно исчез. Местная полиция не горит желанием найти пропавшего человека, и тогда майор решает действовать в одиночку. Местным криминальным боссам очень не понравилось, что столичный сыщик повсюду сует свой нос. И вот один состоятельный тип, возомнивший себя безграничным хозяином побережья, решает убрать настырного майора…",https://img-gorod.ru/26/010/2601081_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2966307/,Нос,Гоголь Н.В.,Классическая и современная проза,5.00,320,,https://img-gorod.ru/29/572/2957209_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2927905/,Адский рай,Колычев В.Г.,Детектив. Боевик. Триллер,0.00,352,"Старший опер Олег Пахомов собрался отдохнуть на море, а заодно навестить друга, живущего в курортном городке. Веселая дорога, симпатичные попутчицы… Однако отпускное настроение Пахомова омрачается неприятной новостью: друг бесследно исчез. Местная полиция не горит желанием найти пропавшего человека, и тогда майор решает действовать в одиночку. Местным криминальным боссам очень не понравилось, что столичный сыщик повсюду сует свой нос. И вот один состоятельный тип, возомнивший себя безграничным хозяином побережья, решает убрать настырного майора…",https://img-gorod.ru/29/428/2942860_detail.jpg
https://www.chitai-gorod.ru/catalog/book/1190581/,Адреналин гарантирован,Марина Серова,Детектив. Боевик. Триллер,0.00,304,"Вернуть похищенного ребенка живым - большая удача, даже если вы заплатили за выкуп кучу денег. Но нервный шок после похищения угрожает жизни маленькой Танечки и деньги тут уже не помогут... За дело берется Полина Казакова, известная также как Мисс Робин Гуд, защитница несправедливо обиженных.",https://img-gorod.ru/27/344/2734472_detail.jpg
https://www.chitai-gorod.ru/catalog/book/1056974/,Адский поезд для Красного Ангела,Франк Тилье,Детектив. Боевик. Триллер,4.22,384,"В окрестностях Парижа обнаружен труп молодой женщины. Убийца расправился со своей жертвой столь странным способом, что полицейские приходят к выводу, что за этим убийством кроется какая-то тайна. Расследование поручается опытному сыщику Франку Шарко. К тому же ему помогает Элизабет Вильямс, специалист по психологии преступников. Поиски заходят в тупик. Недаром соседке комиссара в видениях является некий человек без лица.",https://img-gorod.ru/26/573/2657351_detail.jpg
https://www.chitai-gorod.ru/catalog/book/1244686/,Адвокат чародейки,Наталья Орбенина,Детектив. Боевик. Триллер,0.00,320,"Следователь Петербургской полиции Сердюков, приехавший в Евпаторию поправить здоровье, вовлечен в расследование убийства господина Боровицкого. Его нашли в грязелечебнице, задохнувшимся либо умершим от сердечного приступа, вызванного обилием горячих лечебных грязей, наложенных на тело. Процедур на тот день Боровицкому врач не прописывал. А из самой лечебницы недавно уволилась некая Лия Гирей, горбунья, работавшая там медсестрой. Сестра Боровицкого, Зина, уверяет следователя – она узнала горбунью! Только десять лет тому назад звали ее иначе, и горба у нее не было!..",https://img-gorod.ru/27/896/2789665_detail.jpg
https://www.chitai-gorod.ru/catalog/book/1191518/,Адвокат черной королевы,Наталья Борохова,Детектив. Боевик. Триллер,0.00,352,"Молодой адвокат Лиза Дубровская поначалу ревновала своего жениха Андрея к его подруге детства. Но Алина быстро убедила ее, что между ними ничего нет, и даже предложила Лизе помощь в работе — легкое арбитражное дело о взыскании долга. Лиза это дело быстро выиграла, хотя в глаза не видела своего клиента, Алина просто передала от него доверенность. Но через несколько дней ответчика обнаружили убитым, а клиента, оказывается, вообще не существует в природе, доверенность липовая! В этих преступлениях обвинили Дубровскую, она оказалась в следственном изоляторе. И Лиза сама становится своим адвокатом.",https://img-gorod.ru/27/373/2737367_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2966262/,Исчезновение: роман,Курехин Ф.С.,Классическая и современная проза,0.00,319,"""Исчезновение"", первый роман режиссера, художника и писателя Фёдора Курёхина, - легенда о конце эпохи хипстеров. Марк-Флюм, главный герой этой истории, чья жизнь состоит из новых айфонов, фалафеля, блокнотов Moleskine, крафтового пива и артхаусного кино, переосмысливает свое существование и принимает единственно правильное решение - он исчезает.",https://img-gorod.ru/29/608/2960891_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2882989/,Адвокат,Андрей Константинов,Детектив. Боевик. Триллер,2.92,348,"Судьба надолго разлучила Сергея Челищева со школьными друзьями — Олегом и Катей. Они не могли и предположить, какие обстоятельства снова сведут их вместе. Теперь Олег — глава преступной группировки, Катерина — его жена и помощница, Сергей — адвокат. Но, встретившись с друзьями детства, Челищев начинает подозревать, что они причастны к недавнему убийству его родителей...",https://img-gorod.ru/28/797/2879708_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2928366/,Адаптация совести,Чингиз Абдуллаев,Детектив. Боевик. Триллер,1.00,320,"Это даже не ЧП, это катастрофа! Во время следственного эксперимента серийный маньяк, убийца и насильник Баратов совершил дерзкий побег. Зверь, на поимку которого ушло столько сил, нервов, бессонных ночей, снова на свободе… Знаменитый аналитик Дронго предупреждал, что такое возможно, но его не послушали — и вот теперь все приходится начинать сначала. Для того, чтобы вычислить ходы маньяка, надо «стать им», понять его логику. И у Дронго это получается. Он даже выясняет, кто станет очередной жертвой убийцы. Но как остановить Баратова? И тут маньяк сам звонит Дронго…",https://img-gorod.ru/29/426/2942662_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2898227/,Адвокат Виноградов и след полония: роман,Филатов Н.,Детектив. Боевик. Триллер,0.00,382,"Политический триллер Никиты Филатова проливает свет на обстоятельства смерти бывшего сотрудника ФСБ, убитого в Лондоне в 2006 году. Под подозрением оказываются представители российских спецслужб, члены террористических организаций, а также всемирно известный олигарх. Однако, проведя расследование, автор предлагает сенсационную версию развития событий.",https://img-gorod.ru/28/960/2896038_detail.jpg
https://www.chitai-gorod.ru/catalog/book/1259407/,Ад под ключ,Наталья Андреева,Детектив. Боевик. Триллер,0.00,320,"О героях нашего времени спорят много. А есть ли они вообще? Что тут сказать? Какое время, такие и герои: неоднозначные.",https://img-gorod.ru/28/067/2806763_detail.jpg
https://www.chitai-gorod.ru/catalog/book/1207394/,Ад под ключ,Наталья Андреева,Детектив. Боевик. Триллер,0.00,320,"О героях нашего времени спорят много. А есть ли они вообще? Что тут сказать? Какое время, такие и герои: неоднозначные. Алексею Леонидову предстоит сделать непростой выбор. Дмитрий Сажин, конечно, герой. Создал с нуля финансовую империю, разорился, получив срок, но в тюрьме не сломался, хотя она изменила его не в лучшую сторону. Но даже герою не все дозволено. И кто-то должен его остановить, когда, стремясь к своей цели, он идет по трупам. В романе «Ад под ключ» вы встретитесь с теми, кого, возможно, уже успели полюбить. С Дарьей Сажиной, ее дочерью Алисой, которая вышла замуж за Леню, бывшего начальника службы безопасности ее отца, и обе успели обзавестись детьми. И это уже не просто детектив, а криминальная сага о жизни и смерти, о любви и ненависти, о дружбе и долге. Новое детище Сажина, «БуЗа», или «Будущее за нами» - его попытка изменить мир. Который сам он видит в черном цвете.",https://img-gorod.ru/27/533/2753351_detail.jpg
https://www.chitai-gorod.ru/catalog/book/1015289/,Автора! Роман,Наталья Андреева,Детектив. Боевик. Триллер,0.00,416,"Когда человеку скучно, он начинает развлекать себя самыми экзотическими способами. Один из них — игра со смертью. Павел Клишин написал роман о том, как его убили. Он обвинил всех своих знакомых, заранее подбросив им улики лишив их алиби. Хотел ли автор умереть, или это всего лишь разыгравшееся воображение тщеславного человека? Жизнь внесла свои коррективы в его планы и сама поставила точку в конце этого романа",https://img-gorod.ru/26/181/2618103_detail.jpg
https://www.chitai-gorod.ru/catalog/book/1258846/,"Агент, переигравший Абвер",Хачик Хутлубян,Детектив. Боевик. Триллер,5.00,288,"1943 год. Тегеран готовится к исторической встрече глав большой тройки Сталина, Рузвельта и Черчилля. Гитлер приказывает фашистским агентам уничтожить великих политиков. Начинается большая игра спецслужб. Советскому разведчику Геворку Вартаняну поручено вычислить и обезвредить исполнителей покушения на лидеров союзников. После долгой и крайне сложной работы с агентами Геворку удается выйти на след неприметного копателя могил с армянского кладбища. Дальнейшая разработка этого человека приводит к выводу, что это немецкий агент Майер, готовящий план проникновения на территорию британского посольства. Именно там должна была собраться тройка лидеров по случаю 69-летия Уинстона Черчилля 30 ноября 1943 года.",https://img-gorod.ru/28/043/2804334_detail.jpg
https://www.chitai-gorod.ru/catalog/book/269581/,"Авто Second Hand - Европа. Дефекты, аварии, криминал",Ярослав Левашов,Детектив. Боевик. Триллер,0.00,224,"Автор книги Ярослав Левашов предлагает читателям обстоятельные, проверенные на собственном многолетнем опыте рекомендации, следуя которым вы, бесспорно, сможете приобрести автомобиль, который вас не разочарует",https://img-gorod.ru/23/138/2313875_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2919926/,Аватар судьбы,"Литвинова А.В., Литвинов С.В.",Детектив. Боевик. Триллер,5.00,352,"Когда Варя Кононова предложила своему возлюбленному Алексею Данилову провести отпуск на заброшенной черноморской турбазе в компании новых друзей, он сразу понял: это нужно ей в интересах работы. Ведь недаром Данилов — мощный экстрасенс, а Кононова — сотрудница засекреченной спецслужбы, изучающей всё странное и непознанное. Отдых проходил прекрасно, непонятно только, зачем руководителю этой группы, полковнику в отставке Зубцову, понадобились уникальные способности Алексея? Варя даже не успела доложить о происходящем своему начальнику Петренко, как на мирных отдыхающих обрушился спецназ. К счастью, троим — Данилову, Варе и Зубцову — удалось ускользнуть. И бархатное ничегонеделанье неожиданно обращается для них в погоню за разгадкой самых жгучих тайн недавнего прошлого...",https://img-gorod.ru/29/231/2923120_detail.jpg
https://www.chitai-gorod.ru/catalog/book/1275455/,Авантюра,Иван Ефремов,Детектив. Боевик. Триллер,4.00,202,"Реальное событие: ФСБ России за содействие в задержании преступников, причастных к взрыву на самолёте, назначила вознаграждение в размере 50 миллионов долларов.",https://img-gorod.ru/28/227/2822755_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2898742/,Авалон,Руж А.,Детектив. Боевик. Триллер,3.25,320,"Москва, декабрь 1925 года. Сотрудник ОГПУ Вадим Арсеньев, находящийся в психиатрической больнице, встречается там с Сергеем Есениным.  Знаменитый поэт очень взвинчен, его посещают видения, за окном ему чудится черный человек — это происходит после того, как Есенин открывает серебряный портсигар и звучит навязчивая мелодия. Он предчувствует, что скоро с ним случится беда, и просит Вадима о помощи…",https://img-gorod.ru/29/026/2902635_detail.jpg
https://www.chitai-gorod.ru/catalog/book/1083831/,Абсолютная власть,Дэвид Болдаччи,Детектив. Боевик. Триллер,3.40,544,"Роман ""Абсолютная власть"" явился дебютом Болдаччи - и его ошеломительным успехом, став безусловным мировым бестселлером. По этой книге снят одноименный киноблокбастер, режиссером и исполнителем главной роли в котором стал Клинт Иствуд.",https://img-gorod.ru/26/860/2686076_detail.jpg
https://www.chitai-gorod.ru/catalog/book/444618/,А что же случится со мной? Роман,Джеймс Хедли Чейз,Детектив. Боевик. Триллер,0.00,250,"Джек Крейн, ветеран войны во Вьетнаме, привык к риску и большим деньгам. Ему наскучило прожигать жизнь в дешевых барах родного городка, и он с готовностью принял предложение своего бывшего командира полковника Ольсона угнать уникальный самолет олигарха Эссекса. Не надеясь на Ольсона, энергичный Крейн берет инициативу в свои руки. Все идет по плану, и Джек готов торжествовать. Самолет приближается к месту назначения, но в этот момент выясняется, что на борту есть нежданная пассажирка — жена Эссекса...",https://img-gorod.ru/23/604/2360471_detail.jpg
https://www.chitai-gorod.ru/catalog/book/1220640/,А ты бы ей отказал?,Владимир Колычев,Детектив. Боевик. Триллер,0.00,288,"""Автор-сила, автор-любовь, автор-ностальгия – по временам, когда миром правили крутые понятия и настоящие мужики. Увлекательные криминальные романы для всех возрастов. Суммарный тираж книг этого автора – более 13 миллионов экземпляров. ..Демобилизовавшись из армии, Егор Фролов устроился работать в лесхоз. А там, где крутятся большие деньги, вовсю орудует криминал. Наехала братва на лесорубов. Пришлось Егору вмешаться. Решил он проблему, да так, что стал главным врагом бандитов, а заодно и их покровителей, продажных ментов. А тут еще старая любовь объявилась – с прежними страстными чувствами и похищенной бандитской «кассой» в довесок. Фролов понимает, что теперь ему пора браться за оружие по-настоящему…""",https://img-gorod.ru/27/656/2765680_detail.jpg
https://www.chitai-gorod.ru/catalog/book/1191901/,А ты бы ей отказал?,Владимир Колычев,Детектив. Боевик. Триллер,0.00,288,"Автор-сила, автор-любовь, автор-ностальгия – по временам, когда миром правили крутые понятия и настоящие мужики. Увлекательные криминальные романы для всех возрастов. Суммарный тираж книг этого автора – более 13 миллионов экземпляров.",https://img-gorod.ru/27/377/2737717_detail.jpg
https://www.chitai-gorod.ru/catalog/book/1232855/,А смерти нет,Юрская Е.,Художественная литература,0.00,379,"В странном доме Валерии Николаевны Соломоновой, наполненном своими и своими-посторонними людьми, витает страх смерти и зла.",https://img-gorod.ru/16/652/1665205_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2964852/,Тихий Дон. Том II,Шолохов М.А.,Классическая и современная проза,4.75,768,"Словно сама жизнь говорит со страниц ""Тихого Дона"". Запахи степи, свежесть вольного ветра, зной и стужа, живая речь людей - все это сливается в раздольную, неповторимую мелодию, поражающую трагической красотой и подлинностью. Разве можно забыть мятущегося в поисках правды Григория Мелехова? Его мучительный путь в пламени Гражданской войны, его пронзительную, неизбывную любовь к Аксинье, все изломы этой тяжелой и такой прекрасной судьбы?",https://img-gorod.ru/29/606/2960602_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2964890/,Корабль-греза,Хербст А.,Классическая и современная проза,1.00,512,"Туристический лайнер - ""Корабль-греза"", как называет его рассказчик этой истории, - совершает круиз по Индийскому и Атлантическому океанам. Но для человека, который заворожен этим плаванием и давно не сходит на берег, пунктом прибытия станет смерть…",https://img-gorod.ru/29/601/2960165_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2964895/,Путеводитель по переименованному городу = A Guide to a Renamed City,Бродский И.А.,Классическая и современная проза,4.50,224,"В книгу вошли избранные эссе Иосифа Бродского (1940-1996) - «Меньше единицы», «Путеводитель по переименованному городу» и «Трофейное». Их объединяют воспоминания о детстве, о родителях, о послевоенном Ленинграде и той жизни, которую поэт оставил, навсегда покинув свою страну.",https://img-gorod.ru/29/601/2960141_detail.jpg
